time,longitude,latitude,v10
1980-01-01 00:00:00,203.25,71.25,3.594504854504586
1980-01-01 01:00:00,203.25,71.25,3.7470056089290322
1980-01-01 02:00:00,203.25,71.25,3.7353437865318693
1980-01-01 03:00:00,203.25,71.25,3.3935626839688444
1980-01-01 04:00:00,203.25,71.25,3.1962087664783834
1980-01-01 05:00:00,203.25,71.25,2.7378094399437236
1980-01-01 06:00:00,203.25,71.25,2.8391775884729142
1980-01-01 07:00:00,203.25,71.25,2.9190162187304187
1980-01-01 08:00:00,203.25,71.25,3.033840316179414
1980-01-01 09:00:00,203.25,71.25,2.9486193063539883
1980-01-01 10:00:00,203.25,71.25,2.7064122257975134
1980-01-01 11:00:00,203.25,71.25,2.5574997244183484
1980-01-01 12:00:00,203.25,71.25,2.0856444489638837
1980-01-01 13:00:00,203.25,71.25,1.4092587499283966
1980-01-01 14:00:00,203.25,71.25,1.507935708673627
1980-01-01 15:00:00,203.25,71.25,1.2854640198661986
1980-01-01 16:00:00,203.25,71.25,0.9750801314493837
1980-01-01 17:00:00,203.25,71.25,0.8790943624881142
1980-01-01 18:00:00,203.25,71.25,0.5462838925382923
1980-01-01 19:00:00,203.25,71.25,0.47272470511002984
1980-01-01 20:00:00,203.25,71.25,0.6063871310467508
1980-01-01 21:00:00,203.25,71.25,0.7140347224051837
1980-01-01 22:00:00,203.25,71.25,0.810020491366453
1980-01-01 23:00:00,203.25,71.25,0.8270646933315383
1980-01-02 00:00:00,203.25,71.25,0.6916081408721768
1980-01-02 01:00:00,203.25,71.25,0.2780619774035302
1980-01-02 02:00:00,203.25,71.25,0.16323787995453504
1980-01-02 03:00:00,203.25,71.25,0.21526754911111098
1980-01-02 04:00:00,203.25,71.25,0.1713114493064175
1980-01-02 05:00:00,203.25,71.25,0.038546086631016885
1980-01-02 06:00:00,203.25,71.25,-0.04577785993308897
1980-01-02 07:00:00,203.25,71.25,0.26281190196108556
1980-01-02 08:00:00,203.25,71.25,0.33726815265066834
1980-01-02 09:00:00,203.25,71.25,0.4018567074657281
1980-01-02 10:00:00,203.25,71.25,-0.08524864343118105
1980-01-02 11:00:00,203.25,71.25,-0.2431317774235494
1980-01-02 12:00:00,203.25,71.25,0.03585489684705606
1980-01-02 13:00:00,203.25,71.25,0.535519133402449
1980-01-02 14:00:00,203.25,71.25,0.6916081408721768
