ID,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
PABE: T2_mean_12km,-0.5427879310344599,-0.9480536261630865,-1.4230385304659277,-1.078885886243364,0.01167177419357085,0.016410645411443568,-0.24813213859018063,-0.3598921744324741,-0.4042333333333101,-0.16311818996413402,0.08197768518520795,-0.32454480286736165
PABE: T2_mean_4km,-0.4977677697441371,-0.9462776717295884,-1.5125998207885076,-1.3170300529100298,-0.19055241935481576,-0.2065943545885558,-0.464500686977277,-0.5605808841098945,-0.5630591666666446,-0.26363189964155415,0.07964935185187431,-0.23972383512542583
PABE: Tmean_orig,0.46796126251390424,0.4210277777777779,0.6713864695340505,0.7331482804232804,0.5997282258064516,0.18628814541142108,-0.0024676224611706933,0.07758685782556748,0.15250833333333333,0.40195922939068096,0.5464435185185184,0.389643100358423
PABR: T2_mean_12km,1.6741259408602374,2.3576034670908816,3.540524462365614,3.8028388888889118,2.138706227598589,-0.5727520833333104,-1.9269849462365365,-0.8664967293906585,0.23299601851854118,1.3497918010752916,0.6845552777778006,0.7522404121864035
PABR: T2_mean_4km,1.2243448924731408,1.9651081314997483,3.0230385752688393,3.3921468055555786,2.119703001792138,1.082907916666689,0.32486706989249625,0.43950044802869626,0.4508006018518749,0.7105329301075495,-0.10626847222219911,0.21925815412188684
PABR: Tmean_orig,11.23779811827957,14.020824233716473,15.313411559139784,14.69161388888889,11.982568727598565,9.6662,8.234845698924733,8.073435125448029,7.375193518518517,7.272030913978495,8.930702777777778,10.407116218637993
PAFA: T2_mean_12km,4.891002128136224,3.8392802117542644,1.4349226702509186,-0.7788374074073856,1.2153061379928534,1.702539722222245,1.8430962813620297,1.8404389336917795,1.5848059259259488,2.059018189964181,4.245270694444467,5.141913440860239
PAFA: T2_mean_4km,5.581827329749126,4.495579796113871,1.8279588261648967,-0.6260856018518296,1.2787773745519935,1.9758816666666903,2.095831093189987,1.9081172939068332,1.5034596759259498,1.9805274641577288,4.662890972222245,5.869331854838732
PAFA: Tmean_orig,8.65692894265233,7.339148330596606,2.583796863799283,-2.181765740740741,-3.6419832437275987,-4.2636611111111105,-3.732448207885305,-1.6364663082437274,0.2791287037037037,3.6508391577060935,8.725841666666668,8.320870698924733
PANC: T2_mean_12km,0.21572737455199395,0.24843170155995717,-1.0209043010752452,-2.983468055555533,-1.6374801523297264,1.0595601388889109,1.4439324372760087,1.6600901433691981,1.635072268518541,1.0363753136200944,1.2699230555555783,0.881588037634431
PANC: T2_mean_4km,0.4196624551971556,0.19322671387522838,-1.0280611559139563,-2.9492797222221996,-0.7654136200716619,1.909127222222245,2.123546146953428,2.2424961917562944,2.062439351851875,1.3566112007168687,1.572447222222245,0.9882114247312053
PANC: Tmean_orig,-5.179316577060932,-4.4285121100164195,-5.6052712365591395,-4.494497222222223,-2.5203434587813622,-1.3407444444444443,-1.7546256272401433,-1.8521921146953406,-1.6810564814814815,-1.9734887992831542,-2.0977694444444444,-4.444250268817204
